datetime,latitude,longitude,depth,magnitude1,magnitude2,max_intensity,district_id,region_id,description,time,time_diff_day
2018-08-22 06:31:47,10.771666666666668,62.90166666666666,147.0,6.9,,,9,,NEAR COAST OF VENEZUELA  USGS,2018-08-22 06:31:47,2 days 06:35:20
2018-08-22 07:32:26,16.03,168.14166666666668,9.0,6.6,6.2,,9,,VANUATU (NEW HEBRIDES)   USGS,2018-08-22 07:32:26,0 days 01:00:39
2018-08-24 18:04:08,11.035,70.82833333333333,630.0,6.9,,,9,,PERU-BRAZIL BORDER REG.  USGS,2018-08-24 18:04:08,2 days 10:31:42
2018-08-29 07:35:13,16.803333333333335,146.83833333333334,55.0,6.5,,,9,,MARIANAS                 USGS,2018-08-29 07:35:13,4 days 13:31:05
2018-08-29 12:51:56,22.02833333333333,170.125,21.0,6.1,6.8,,9,,LOYALTY ISLANDS REGION   USGS,2018-08-29 12:51:56,0 days 05:16:43
2018-09-06 03:07:59,42.69,142.00666666666666,37.0,6.7,6.6,7.0,1,13.0,ISHIKARI DEPRESSION      NPS,2018-09-06 03:07:59,7 days 14:16:03
2018-09-07 00:49:18,18.473333333333333,179.35,671.0,7.2,,,9,,FIJI                     USGS,2018-09-07 00:49:18,0 days 21:41:19
2018-09-08 16:16:49,7.236666666666666,126.47666666666667,10.0,6.1,5.9,,9,,"MINDANAO, PHILIPPINE IS. USGS",2018-09-08 16:16:49,1 days 15:27:31
2018-09-10 04:31:35,10.02,161.5016666666667,68.0,6.4,,,9,,SOLOMON ISLANDS          USGS,2018-09-10 04:31:35,1 days 12:14:46
2018-09-10 13:19:02,31.74333333333333,179.37166666666667,115.0,6.5,,,9,,KERMADEC ISLANDS REGION  USGS,2018-09-10 13:19:02,0 days 08:47:27
2018-09-15 17:05:29,26.67,129.67666666666668,34.0,6.2,5.7,1.0,7,294.0,NEAR OKINAWAJIMA ISLAND  NPS,2018-09-15 17:05:29,5 days 03:46:27
2018-09-17 06:11:48,25.415,178.19833333333332,576.0,6.1,,,9,,SOUTH OF FIJI            USGS,2018-09-17 06:11:48,1 days 13:06:19
2018-09-28 19:02:45,0.255,119.845,20.0,6.6,7.4,,9,,"MINAHASSA PEN.,SULAWESI  USGS",2018-09-28 19:02:45,11 days 12:50:57
2018-09-30 19:52:23,18.36,178.06333333333333,550.0,6.1,,,9,,FIJI REGION              USGS,2018-09-30 19:52:23,2 days 00:49:38
2018-10-11 03:44:55,7.451666666666667,114.455,9.0,6.4,5.7,,9,,BALI SEA                 USGS,2018-10-11 03:44:55,10 days 07:52:32
2018-10-11 05:48:20,5.7,151.20333333333335,39.0,6.2,6.8,,9,,"NEW BRITAIN, P.N.G.      USGS",2018-10-11 05:48:20,0 days 02:03:25
2018-10-11 07:00:34,4.961666666666667,151.72166666666666,121.0,6.1,,,9,,"NEW BRITAIN, P.N.G.      USGS",2018-10-11 07:00:34,0 days 01:12:14
2018-10-11 08:16:02,49.29,156.29666666666665,20.0,6.2,6.6,,9,,KURILE ISLANDS           USGS,2018-10-11 08:16:02,0 days 01:15:28
2018-10-13 20:10:22,52.85333333333333,153.24166666666667,461.0,6.4,,2.0,9,,NORTH-WEST OF KURILE IS. USGS,2018-10-13 20:10:22,2 days 11:54:20
2018-10-23 13:34:57,23.955,122.595,26.0,6.1,5.8,3.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2018-10-23 13:34:57,9 days 17:24:35
2018-10-24 01:04:04,23.968333333333334,122.60166666666667,28.0,6.3,5.7,3.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2018-10-24 01:04:04,0 days 11:29:07
2018-10-26 07:54:52,37.52,20.555,14.0,6.3,6.9,,9,,IONIAN SEA               USGS,2018-10-26 07:54:52,2 days 06:50:48
2018-11-02 07:19:51,19.581666666666667,69.265,102.0,6.3,,,9,,NORTHERN CHILE           USGS,2018-11-02 07:19:51,6 days 23:24:59
2018-11-02 20:01:13,47.141666666666666,147.10833333333332,487.0,6.1,6.0,2.0,8,323.0,SOUTHERN SEA OF OKHOTSK  NPS,2018-11-02 20:01:13,0 days 12:41:22
2018-11-05 04:26:01,44.60833333333333,145.805,20.0,6.3,6.0,4.0,1,23.0,NEAR KUNASHIRI ISLAND    NPS,2018-11-05 04:26:01,2 days 08:24:48
2018-11-19 05:25:46,17.873333333333335,178.92666666666668,540.0,6.5,,,9,,FIJI REGION              USGS,2018-11-19 05:25:46,14 days 00:59:45
2018-11-26 01:37:32,34.36,45.74333333333333,18.0,6.1,6.2,,9,,IRAN-IRAQ BORDER REGION  USGS,2018-11-26 01:37:32,6 days 20:11:46
2018-12-01 02:29:29,61.345,149.955,47.0,6.9,7.0,,9,,SOUTHERN ALASKA          USGS,2018-12-01 02:29:29,5 days 00:51:57
2018-12-01 22:27:21,7.383333333333334,128.705,136.0,6.3,,,9,,BANDA SEA                USGS,2018-12-01 22:27:21,0 days 19:57:52
2018-12-05 13:18:08,21.94833333333333,169.42666666666668,10.0,6.9,7.5,,9,,LOYALTY ISLANDS REGION   USGS,2018-12-05 13:18:08,3 days 14:50:47
2018-12-21 02:01:55,55.098333333333336,164.69833333333332,17.0,6.9,7.3,,9,,KOMANDORSKY ISLANDS REG. USGS,2018-12-21 02:01:55,15 days 12:43:47
2018-12-29 12:39:09,5.898333333333333,126.92,60.0,6.5,,,9,,"MINDANAO, PHILIPPINE IS. USGS",2018-12-29 12:39:09,8 days 10:37:14
2019-01-06 04:25:38,8.143333333333333,71.58666666666667,570.0,6.4,,,9,,WESTERN BRAZIL           USGS,2019-01-06 04:25:38,7 days 15:46:29
2019-01-07 02:27:18,2.256666666666667,126.75666666666666,43.0,6.3,6.2,,9,,NORTHERN MOLUCCA SEA     USGS,2019-01-07 02:27:18,0 days 22:01:40
2019-01-20 10:32:52,30.04,71.38,63.0,6.6,,,9,,NEAR COAST OF CEN. CHILE USGS,2019-01-20 10:32:52,13 days 08:05:34
2019-01-22 14:10:03,10.413333333333334,119.015,24.0,6.1,6.4,,9,,"SUMBA REGION, INDONESIA  USGS",2019-01-22 14:10:03,2 days 03:37:11
2019-02-07 02:44:48,22.238333333333333,146.51666666666668,0.0,6.2,,,8,335.0,FAR E OFF OGASAWARA,2019-02-07 02:44:48,15 days 12:34:45
2019-02-12 21:34:17,19.38833333333333,145.70166666666665,127.0,6.5,6.6,1.0,8,400.0,FAR FIELD,2019-02-12 21:34:17,5 days 18:49:29
2019-03-01 17:50:42,14.711666666666666,70.15333333333334,267.0,6.9,,,9,,CENTRAL PERU             USGS,2019-03-01 17:50:42,16 days 20:16:25
2019-03-02 12:22:55,42.00666666666667,146.86166666666668,51.0,6.2,6.0,4.0,8,326.0,FAR SE OFF HOKKAIDO      NPS,2019-03-02 12:22:55,0 days 18:32:13
2019-03-11 18:33:44,25.666666666666668,141.02833333333334,12.0,6.1,4.8,,8,334.0,IOTO ISLANDS REGION,2019-03-11 18:33:44,9 days 06:10:49
2019-03-24 13:37:35,1.66,126.395,45.0,6.1,5.7,,9,,NORTHERN MOLUCCA SEA     USGS,2019-03-24 13:37:35,12 days 19:03:51
2019-03-29 07:06:49,50.495,159.94166666666666,9.0,6.3,5.8,,9,,EAST OF KURIL ISLANDS    USGS,2019-03-29 07:06:49,4 days 17:29:14
2019-04-03 06:35:30,52.17,178.07,8.0,6.2,6.3,,9,,"RAT ISLANDS,ALEUTIAN IS. USGS",2019-04-03 06:35:30,4 days 23:28:41
2019-04-11 17:18:18,40.361666666666665,143.40333333333334,5.0,6.2,6.2,3.0,2,63.0,FAR E OFF SANRIKU        NPS,2019-04-11 17:18:18,8 days 10:42:48
2019-04-12 20:40:49,1.8133333333333328,122.57833333333332,16.0,6.4,6.8,,9,,"SULAWESI, INDONESIA      USGS",2019-04-12 20:40:49,1 days 03:22:31
2019-04-18 14:01:06,24.01,121.51333333333334,20.0,6.5,6.2,2.0,8,311.0,TAIWAN REGION            NPS,2019-04-18 14:01:06,5 days 17:20:17
2019-05-07 06:19:37,6.973333333333334,146.44833333333332,146.0,6.7,,,9,,"E NEW GUINEA REG.,P.N.G. USGS",2019-05-07 06:19:37,18 days 16:18:31
2019-05-10 08:48:41,31.8,131.97333333333333,25.0,6.3,6.2,5.0,7,300.0,HYUGANADA REGION         NPS,2019-05-10 08:48:41,3 days 02:29:04
2019-05-14 21:58:25,4.05,152.59666666666666,10.0,6.5,7.8,,9,,"NEW BRITAIN, P.N.G.      USGS",2019-05-14 21:58:25,4 days 13:09:44
2019-05-26 16:41:15,5.8116666666666665,75.26833333333333,123.0,7.3,,,9,,NORTHERN PERU            USGS,2019-05-26 16:41:15,11 days 18:42:50
2019-05-30 18:03:32,13.198333333333334,89.305,58.0,6.2,,,9,,EL SALVADOR              USGS,2019-05-30 18:03:32,4 days 01:22:17
2019-05-31 19:12:32,6.278333333333333,126.47833333333334,99.0,6.1,,,9,,"MINDANAO, PHILIPPINE IS. USGS",2019-05-31 19:12:32,1 days 01:09:00
2019-06-04 13:39:15,29.055,139.66166666666666,445.0,6.2,6.4,4.0,8,331.0,NEAR TORISHIMA IS        NPS,2019-06-04 13:39:15,3 days 18:26:43
2019-06-16 07:55:04,30.64333333333333,178.09833333333333,46.0,6.7,7.0,,9,,"KERMADEC ISL., N.Z.L.    USGS",2019-06-16 07:55:04,11 days 18:15:49
2019-06-18 22:22:19,38.60666666666667,139.47833333333332,14.0,6.7,6.5,6.5,2,57.0,W OFF YAMAGATA PREF      NPS,2019-06-18 22:22:19,2 days 14:27:15
2019-06-24 11:53:39,6.406666666666666,129.16833333333332,212.0,6.7,,,9,,BANDA SEA                USGS,2019-06-24 11:53:39,5 days 13:31:20
2019-06-25 18:05:40,56.20166666666667,164.23166666666663,10.0,6.1,6.1,,9,,KOMANDORSKY ISLANDS REG. USGS,2019-06-25 18:05:40,1 days 06:12:01
2019-06-29 00:51:27,19.613333333333333,144.63833333333332,456.0,6.7,6.9,1.0,8,400.0,FAR FIELD,2019-06-29 00:51:27,3 days 06:45:47
2019-07-06 12:19:53,35.76833333333333,117.59833333333331,8.0,6.1,7.2,,9,,CENTRAL CALIFORNIA       USGS,2019-07-06 12:19:53,7 days 11:28:26
2019-07-08 00:08:40,0.5116666666666666,126.18833333333332,35.0,6.7,6.8,,9,,NORTHERN MOLUCCA SEA     USGS,2019-07-08 00:08:40,1 days 11:48:47
2019-07-28 03:31:06,33.16,137.39666666666668,393.0,6.6,6.3,4.0,5,208.0,SE OFF KII PENINSULA     NPS,2019-07-28 03:31:06,20 days 03:22:26
2019-08-01 00:02:33,16.198333333333334,167.99666666666667,181.0,6.1,,,9,,VANUATU (NEW HEBRIDES)   USGS,2019-08-01 00:02:33,3 days 20:31:27
2019-08-02 03:28:07,34.235,72.31,25.0,6.2,6.4,,9,,NEAR COAST OF CEN. CHILE USGS,2019-08-02 03:28:07,1 days 03:25:34
2019-08-02 21:03:27,7.281666666666666,104.79,49.0,6.6,6.5,,9,,"SW SUMATERA, INDONESIA   USGS",2019-08-02 21:03:27,0 days 17:35:20
2019-08-04 19:23:03,37.70666666666666,141.63166666666666,45.0,6.4,6.3,5.0,2,69.0,E OFF FUKUSHIMA PREF     NPS,2019-08-04 19:23:03,1 days 22:19:36
2019-08-08 06:28:03,24.37333333333333,121.86833333333334,38.0,6.4,5.9,2.0,8,311.0,TAIWAN REGION            NPS,2019-08-08 06:28:03,3 days 11:05:00
2019-08-28 08:55:19,60.215,26.58,16.0,6.6,6.7,,9,,SOUTH SANDWICH ISLANDS   USGS,2019-08-28 08:55:19,20 days 02:27:16
2019-08-29 08:46:39,40.98,143.02666666666667,21.0,6.1,6.0,3.0,2,60.0,E OFF AOMORI PREF        NPS,2019-08-29 08:46:39,0 days 23:51:20
2019-09-02 00:54:20,20.363333333333333,178.57,591.0,6.1,,,9,,FIJI REGION              USGS,2019-09-02 00:54:20,3 days 16:07:41
2019-09-27 21:05:02,30.17333333333333,177.86166666666668,34.0,6.1,6.0,,9,,"KERMADEC ISL., N.Z.L.    USGS",2019-09-27 21:05:02,25 days 20:10:42
2019-09-30 00:57:53,35.475,73.16166666666666,11.0,6.4,6.7,,9,,OFF COAST OF CEN. CHILE  USGS,2019-09-30 00:57:53,2 days 03:52:51
2019-10-16 20:37:06,6.713333333333333,125.00666666666666,16.0,6.2,6.3,,9,,"MINDANAO, PHILIPPINE IS. USGS",2019-10-16 20:37:06,16 days 19:39:13
2019-10-21 11:52:29,19.01833333333333,169.48833333333334,231.0,6.4,,,9,,VANUATU (NEW HEBRIDES)   USGS,2019-10-21 11:52:29,4 days 15:15:23
2019-10-29 10:04:43,6.756666666666667,125.00666666666666,15.0,6.3,6.5,,9,,"MINDANAO, PHILIPPINE IS. USGS",2019-10-29 10:04:43,7 days 22:12:14
2019-10-31 10:11:19,6.908333333333333,125.17666666666666,10.0,6.3,6.5,,9,,"MINDANAO, PHILIPPINE IS. USGS",2019-10-31 10:11:19,2 days 00:06:36
2019-11-03 03:08:41,55.735,26.238333333333333,8.0,6.3,6.1,,9,,SOUTH SANDWICH ISLANDS   USGS,2019-11-03 03:08:41,2 days 16:57:22
2019-11-05 06:53:25,31.835,71.375,53.0,6.2,,,9,,NEAR COAST OF CEN. CHILE USGS,2019-11-05 06:53:25,2 days 03:44:44
2019-11-15 01:17:40,1.62,126.415,33.0,7.0,7.0,,9,,NORTHERN MOLUCCA SEA     USGS,2019-11-15 01:17:40,9 days 18:24:15
2019-12-11 02:05:02,30.775,141.96833333333333,42.0,6.1,5.8,,8,331.0,NEAR TORISHIMA IS        NPS,2019-12-11 02:05:02,26 days 00:47:22
2019-12-15 15:11:51,6.696666666666666,125.17333333333332,18.0,6.3,6.8,,9,,"MINDANAO, PHILIPPINE IS. USGS",2019-12-15 15:11:51,4 days 13:06:49
2019-12-20 20:39:52,36.53666666666667,70.455,212.0,6.1,,,9,,"HINDU KUSH, AFGHANISTAN  USGS",2019-12-20 20:39:52,5 days 05:28:01
2020-01-07 15:05:19,2.3466666666666667,96.35666666666668,17.0,6.1,6.5,,9,,"N SUMATERA, INDONESIA    USGS",2020-01-07 15:05:19,17 days 18:25:27
2020-01-20 01:58:20,0.1033333333333333,123.80166666666666,122.0,6.1,,,9,,"MINAHASSA PEN.,SULAWESI  USGS",2020-01-20 01:58:20,12 days 10:53:01
2020-01-20 15:51:37,59.22666666666667,26.281666666666663,93.0,6.3,,,9,,SOUTH SANDWICH ISLANDS   USGS,2020-01-20 15:51:37,0 days 13:53:17
2020-01-23 14:53:02,51.98333333333333,177.855,10.0,6.1,6.3,,9,,"ANDREANOF IS., ALEUTIAN  USGS",2020-01-23 14:53:02,2 days 23:01:25
2020-02-06 03:12:37,6.081666666666667,113.07666666666668,592.0,6.5,,,9,,"JAWA, INDONESIA          USGS",2020-02-06 03:12:37,13 days 12:19:35
2020-02-13 19:33:45,45.055,149.16166666666666,155.0,7.2,6.9,4.0,1,25.0,SE OFF ETOROFU           NPS,2020-02-13 19:33:45,7 days 16:21:08
2020-03-19 02:45:39,11.051666666666666,115.13666666666668,21.0,6.3,6.0,,9,,"SOUTH OF BALI, INDONESIA USGS",2020-03-19 02:45:39,34 days 07:11:54
2020-03-25 11:49:21,48.96333333333333,157.695,58.0,7.1,,1.0,9,,EAST OF KURIL ISLANDS    USGS,2020-03-25 11:49:21,6 days 09:03:42
2020-04-11 01:44:56,20.31,122.13333333333334,115.0,6.1,5.5,,8,341.0,PHILIPPINE ISL REGION,2020-04-11 01:44:56,16 days 13:55:35
2020-04-18 17:25:36,27.17333333333333,140.50666666666666,477.0,6.8,6.6,4.0,8,332.0,W OFF OGASAWARA          NPS,2020-04-18 17:25:36,7 days 15:40:40
2020-04-20 05:39:05,38.88666666666667,142.09833333333333,46.0,6.2,6.4,4.0,2,66.0,KINKAZAN REGION          NPS,2020-04-20 05:39:05,1 days 12:13:29
2020-05-03 20:54:21,31.30333333333333,128.71666666666667,9.0,6.2,6.0,3.0,7,284.0,SW OFF KYUSHU            NPS,2020-05-03 20:54:21,13 days 15:15:16
2020-05-06 22:53:55,6.775,129.785,96.0,6.6,,,9,,BANDA SEA                USGS,2020-05-06 22:53:55,3 days 01:59:34
2020-05-13 07:41:12,12.065,166.64833333333334,107.0,6.2,,,9,,SANTA CRUZ ISLANDS       USGS,2020-05-13 07:41:12,6 days 08:47:17
2020-06-14 00:51:23,28.76333333333333,128.355,165.0,6.3,6.6,4.0,7,286.0,NW OFF AMAMI-OSHIMA IS   NPS,2020-06-14 00:51:23,31 days 17:10:11
2020-06-25 04:47:44,35.553333333333335,141.11166666666668,36.0,6.1,6.0,5.0,3,110.0,NEAR CHOSHI CITY         NPS,2020-06-25 04:47:44,11 days 03:56:21
2020-07-17 11:50:22,7.835,147.77,73.0,6.8,,,9,,"E NEW GUINEA REG.,P.N.G. USGS",2020-07-17 11:50:22,22 days 07:02:38
2020-07-22 15:12:44,55.07,158.595,28.0,6.9,7.7,,9,,ALASKA PENINSULA         USGS,2020-07-22 15:12:44,5 days 03:22:22
2020-07-23 05:07:19,33.14333333333333,86.86333333333333,10.0,6.2,6.3,,9,,XIJANG                   USGS,2020-07-23 05:07:19,0 days 13:54:35
2020-08-19 07:23:59,4.321666666666666,101.13333333333334,22.0,6.3,7.3,,9,,"S SUMATERA, INDONESIA    USGS",2020-08-19 07:23:59,27 days 02:16:40
2020-08-19 07:29:24,4.206666666666667,101.24,26.0,6.4,,,9,,"S SUMATERA, INDONESIA    USGS",2020-08-19 07:29:24,0 days 00:05:25
2020-08-21 13:09:51,6.71,123.46333333333334,624.0,6.5,,,9,,BANDA SEA                USGS,2020-08-21 13:09:51,2 days 05:40:27
2020-09-12 11:44:09,38.72166666666666,142.27,43.0,6.2,6.1,4.0,2,65.0,E OFF MIYAGI PREF        NPS,2020-09-12 11:44:09,21 days 22:34:18
2020-10-06 19:11:46,17.995,178.47166666666666,633.0,6.1,,,9,,FIJI REGION              USGS,2020-10-06 19:11:46,24 days 07:27:37
2020-10-08 16:35:32,6.093333333333334,146.17333333333335,106.0,6.1,,,9,,"E NEW GUINEA REG.,P.N.G. USGS",2020-10-08 16:35:32,1 days 21:23:46
2020-10-20 05:54:38,54.60166666666667,159.625,28.0,7.1,7.6,,9,,SOUTH OF ALASKA          USGS,2020-10-20 05:54:38,11 days 13:19:06
2020-11-11 14:17:50,25.168333333333333,142.55333333333334,0.0,6.2,5.6,,8,334.0,IOTO ISLANDS REGION,2020-11-11 14:17:50,22 days 08:23:12
2020-11-16 07:37:43,8.756666666666666,126.29,43.0,6.1,5.6,,9,,"MINDANAO, PHILIPPINE IS. USGS",2020-11-16 07:37:43,4 days 17:19:53
2020-12-01 07:54:33,48.09666666666666,141.18,619.0,6.7,6.4,3.0,8,322.0,SOUTH SAKHALIN           NPS,2020-12-01 07:54:33,15 days 00:16:50
2020-12-10 22:19:57,24.701666666666668,121.96833333333332,86.0,6.3,6.2,2.0,8,311.0,TAIWAN REGION            NPS,2020-12-10 22:19:57,9 days 14:25:24
2020-12-21 02:23:21,40.781666666666666,142.69166666666666,43.0,6.5,6.3,5.0,2,60.0,E OFF AOMORI PREF        NPS,2020-12-21 02:23:21,10 days 04:03:24
2020-12-28 06:39:14,39.33833333333333,74.98333333333333,10.0,6.4,6.3,,9,,OFF COAST OF CEN. CHILE  USGS,2020-12-28 06:39:14,7 days 04:15:53
2021-01-21 21:23:04,4.991666666666667,127.51333333333334,80.0,6.7,,,9,,"TALAUD IS., INDONESIA    USGS",2021-01-21 21:23:04,24 days 14:43:50
2021-02-10 22:19:55,23.05,171.65666666666667,10.0,6.6,7.3,,9,,LOYALTY ISLANDS REGION   USGS,2021-02-10 22:19:55,20 days 00:56:51
2021-02-13 23:07:50,37.72833333333333,141.69833333333332,55.0,7.3,7.1,6.5,2,69.0,E OFF FUKUSHIMA PREF     NPS,2021-02-13 23:07:50,3 days 00:47:55
2021-03-04 22:27:34,37.47833333333333,179.45666666666668,10.0,6.9,7.4,,9,,"OFF N ISL. E COAST, N.Z. USGS",2021-03-04 22:27:34,18 days 23:19:44
2021-03-05 02:41:23,29.676666666666662,177.83833333333334,43.0,6.7,7.6,,9,,"KERMADEC ISL., N.Z.L.    USGS",2021-03-05 02:41:23,0 days 04:13:49
2021-03-05 04:28:33,29.721666666666668,177.27833333333334,29.0,7.0,8.2,,9,,"KERMADEC ISL., N.Z.L.    USGS",2021-03-05 04:28:33,0 days 01:47:10
2021-03-05 05:25:06,28.386666666666667,176.68833333333333,10.0,6.1,,,9,,KERMADEC ISLANDS REGION  USGS,2021-03-05 05:25:06,0 days 00:56:33
2021-03-05 08:12:59,28.516666666666666,176.68,24.0,6.1,6.8,,9,,KERMADEC ISLANDS REGION  USGS,2021-03-05 08:12:59,0 days 02:47:53
2021-03-20 18:09:44,38.46666666666667,141.6266666666667,59.0,6.9,7.0,5.5,2,66.0,KINKAZAN REGION          NPS,2021-03-20 18:09:44,15 days 09:56:45
2021-03-27 07:02:14,26.076666666666668,125.04,152.0,6.2,6.0,2.0,7,288.0,NW OFF MIYAKOJIMA ISLAND NPS,2021-03-27 07:02:14,6 days 12:52:30
2021-04-01 18:56:37,29.96,177.675,20.0,6.3,6.4,,9,,"KERMADEC ISL., N.Z.L.    USGS",2021-04-01 18:56:37,5 days 11:54:23
2021-04-03 10:16:39,58.013333333333335,7.841666666666667,10.0,6.2,6.7,,9,,E OF SOUTH SANDWICH IS   USGS,2021-04-03 10:16:39,1 days 15:20:02
2021-04-10 16:00:15,8.57,112.505,67.0,6.1,,,9,,"JAWA, INDONESIA          USGS",2021-04-10 16:00:15,7 days 05:43:36
2021-04-10 18:30:43,4.131666666666667,124.64333333333332,300.0,6.1,,,9,,CELEBES SEA              USGS,2021-04-10 18:30:43,0 days 02:30:28
2021-04-18 23:14:37,23.826666666666668,121.48666666666666,14.0,6.1,5.3,,8,311.0,TAIWAN REGION,2021-04-18 23:14:37,8 days 04:43:54
2021-05-01 10:27:26,38.17333333333333,141.74,51.0,6.8,6.8,5.5,2,65.0,E OFF MIYAGI PREF        NPS,2021-05-01 10:27:26,12 days 11:12:49
2021-05-14 08:58:14,37.69833333333333,141.76166666666666,46.0,6.3,6.0,4.0,2,69.0,E OFF FUKUSHIMA PREF     NPS,2021-05-14 08:58:14,12 days 22:30:48
2021-05-14 15:33:07,0.1349999999999999,96.64333333333332,11.0,6.5,6.8,,9,,OFF N SUMATERA W COAST   USGS,2021-05-14 15:33:07,0 days 06:34:53
2021-05-16 12:23:54,42.09166666666667,144.46833333333333,5.0,6.1,5.8,3.0,1,28.0,SE OFF TOKACHI           NPS,2021-05-16 12:23:54,1 days 20:50:47
2021-05-31 15:59:54,62.461666666666666,148.2516666666667,58.0,6.2,,,9,,CENTRAL ALASKA           USGS,2021-05-31 15:59:54,15 days 03:36:00
2021-06-21 02:05:50,30.215,177.84333333333333,25.0,6.4,6.4,,9,,"KERMADEC ISL., N.Z.L.    USGS",2021-06-21 02:05:50,20 days 10:05:56
2021-07-13 09:30:20,45.59,151.50333333333333,30.0,6.2,5.7,2.0,8,324.0,KURILE ISLANDS REGION    NPS,2021-07-13 09:30:20,22 days 07:24:30
2021-07-29 15:15:48,55.39333333333333,157.88666666666666,30.0,7.1,8.3,,9,,ALASKA PENINSULA         USGS,2021-07-29 15:15:48,16 days 05:45:28
2021-07-31 02:10:19,4.913333333333333,80.615,34.0,6.4,6.0,,9,,PERU-ECUADOR BORDER REG. USGS,2021-07-31 02:10:19,1 days 10:54:31
2021-08-05 06:50:46,24.73333333333333,122.34666666666666,55.0,6.3,5.9,3.0,8,311.0,TAIWAN REGION            NPS,2021-08-05 06:50:46,5 days 04:40:27
2021-08-12 02:46:13,6.473333333333334,126.715,55.0,6.4,,,9,,"MINDANAO, PHILIPPINE IS. USGS",2021-08-12 02:46:13,6 days 19:55:27
2021-08-14 20:57:43,55.17666666666667,157.64333333333337,21.0,6.3,7.3,,9,,ALASKA PENINSULA         USGS,2021-08-14 20:57:43,2 days 18:11:30
2021-08-18 19:10:05,14.881666666666666,167.05833333333334,93.0,6.4,,,9,,VANUATU (NEW HEBRIDES)   USGS,2021-08-18 19:10:05,3 days 22:12:22
2021-09-21 05:25:27,45.67,152.56,30.0,6.6,6.2,1.0,8,324.0,KURILE ISLANDS REGION    NPS,2021-09-21 05:25:27,33 days 10:15:22
2021-09-24 20:52:28,51.08166666666666,179.015,18.0,6.1,5.9,,9,,"ANDREANOF IS., ALEUTIAN  USGS",2021-09-24 20:52:28,3 days 15:27:01
2021-09-29 17:37:04,38.79666666666667,135.65,394.0,6.1,6.2,3.0,8,320.0,SEA OF JAPAN             NPS,2021-09-29 17:37:04,4 days 20:44:36
2021-10-02 15:29:17,21.125,174.895,527.0,6.4,,,9,,VANUATU REGION           USGS,2021-10-02 15:29:17,2 days 21:52:13
2021-10-11 18:10:23,56.25,156.505,58.0,6.9,,,9,,ALASKA PENINSULA         USGS,2021-10-11 18:10:23,9 days 02:41:06
2021-10-15 11:44:59,8.878333333333334,158.46333333333334,33.0,6.3,6.2,,9,,SOLOMON ISLANDS          USGS,2021-10-15 11:44:59,3 days 17:34:36
2021-10-24 14:11:33,24.476666666666667,121.72666666666667,73.0,6.3,6.3,2.0,8,311.0,TAIWAN REGION            NPS,2021-10-24 14:11:33,9 days 02:26:34
2021-11-11 00:45:14,23.731666666666666,126.36666666666666,115.0,6.5,6.6,3.0,7,293.0,NEAR MIYAKOJIMA ISLAND   NPS,2021-11-11 00:45:14,17 days 10:33:41
2021-11-18 23:08:04,5.3116666666666665,153.70666666666668,34.0,6.2,6.5,,9,,"NEW IRELAND, P.N.G.      USGS",2021-11-18 23:08:04,7 days 22:22:50
2021-11-25 21:04:05,10.745,166.50666666666666,10.0,6.4,6.4,,9,,SANTA CRUZ ISLANDS       USGS,2021-11-25 21:04:05,6 days 21:56:01
2021-11-26 08:45:41,22.821666666666665,93.505,43.0,6.1,5.9,,9,,MYANMAR-INDIA BORDER     USGS,2021-11-26 08:45:41,0 days 11:41:36
2021-11-29 21:40:47,31.291666666666668,142.3766666666667,90.0,6.4,6.3,2.0,8,331.0,NEAR TORISHIMA IS        NPS,2021-11-29 21:40:47,3 days 12:55:06
2021-12-05 08:47:55,4.091666666666667,128.135,149.0,6.4,,,9,,"N HALMAHERA, INDONESIA   USGS",2021-12-05 08:47:55,5 days 11:07:08
2021-12-09 11:05:08,29.341666666666665,129.45,14.0,6.1,5.9,5.5,7,285.0,NEAR TOKARA ISLANDS      NPS,2021-12-09 11:05:08,4 days 02:17:13
2021-12-14 12:20:23,7.603333333333333,122.22666666666667,14.0,6.5,7.4,,9,,FLORES SEA               USGS,2021-12-14 12:20:23,5 days 01:15:15
2021-12-26 17:26:47,25.13833333333333,125.63166666666666,39.0,6.1,5.9,4.0,7,293.0,NEAR MIYAKOJIMA ISLAND   NPS,2021-12-26 17:26:47,12 days 05:06:24
2021-12-30 03:25:51,7.546666666666667,127.57666666666668,166.0,6.8,,,9,,BANDA SEA                USGS,2021-12-30 03:25:51,3 days 09:59:04
2022-01-03 18:46:36,23.94333333333333,122.21666666666668,27.0,6.3,6.2,2.0,8,311.0,TAIWAN REGION            NPS,2022-01-03 18:46:36,4 days 15:20:45
2022-01-04 06:08:51,27.065,142.11333333333334,77.0,6.1,5.8,5.5,8,333.0,NEAR CHICHIJIMA ISLAND   NPS,2022-01-04 06:08:51,0 days 11:22:15
2022-01-08 02:45:30,37.82833333333333,101.29,13.0,6.4,7.1,,9,,"QINGHAI, CHINA           USGS",2022-01-08 02:45:30,3 days 20:36:39
2022-01-11 10:07:48,35.22666666666667,31.94333333333333,21.0,6.3,6.5,,9,,CYPRUS REGION            USGS,2022-01-11 10:07:48,3 days 07:22:18
